"features_geometry_coordinates_0","features_geometry_coordinates_1","features_geometry_type","features_properties_city","features_properties_date","features_properties_description","features_properties_source","features_properties_source_href_0","features_properties_source_href_1","features_properties_source_href_2","features_properties_source_href_3","features_properties_state","features_properties_title","features_type"
"13.0703053887","50.7474582454","Point","Zschopau","26.04.2015","Rund 200 Menschen beteiligten sich am 26.04.2015 in Zschopau an einem weiteren Demonstrationszug der islam- und zuwanderungskritischen Pegida-Bewegung. Dabei waren Sprechchöre wie „Wir sind das Volk"" und ""Nein zum Heim"" zu hören. Dem Demonstrationszug fand unter dem Motto ""Zschopau sagt Nein zum Heim“ statt. Der Zschopauer Unterstützerkreis Asyl hatte zeitgleich zu einem Spaziergang mit den AsylbewerberInnen vor Ort aufgerufen. Daran beteiligten sich rund 80 Menschen.","Freie Presse","http://www.freiepresse.de/LOKALES/ERZGEBIRGE/ZSCHOPAU/Rund-200-Asylgegner-demonstrieren-in-Zschopau-artikel9179383.php","","","","Sachsen","Kundgebung/Demo","Feature"
"10.4587412234","51.2093878776","Point","Mühlhausen","26.04.2015","Laut Bundesregierung kam es bei einem Übergriff auf eine Asylunterkunft zu einer Sachbeschädigung.","Bundesregierung","http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf","","","","Thüringen","Sonstige Angriffe auf Unterkünfte","Feature"
"14.5504279156","52.3404033818","Point","Frankfurt (Oder)","25.04.2015","In Frankfurt (Oder) demonstrierten rund 60 Neonazis unter dem Motto ""Stopp dem Asylmissbrauch / Kein Heim in Frankfurt/Oder"".","Bundesregierung","http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf","","","","Brandenburg","Kundgebung/Demo","Feature"
"13.3386875232","51.3325922394","Point","Zeithain","25.04.2015","Laut Bundesregierung kam es beim einem Übergriff auf eine Asylunterkunft zu einer Beleidigung.","Bundesregierung","http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf","","","","Sachsen","Sonstige Angriffe auf Unterkünfte","Feature"
"13.0769712888","50.8513485162","Point","Flöha","25.04.2015","85 Neonazis demonstrierten unter dem Motto ""Flöhe sagt Nein zum Heim""","Bundesregierung","http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf","","","","Sachsen","Kundgebung/Demo","Feature"
"10.5653870045","49.771447856","Point","Schlüsselfeld-Aschbach","25.04.2015","In Schlüsselfeld-Aschbach demonstrierten NPD und JN mit 6 Teilnehmenden gegen die öftliche Asylunterkunft.","Bundesregierung","http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf","","","","Bayern","Kundgebung/Demo","Feature"
"13.0766008965","50.8503664559","Point","Flöha","25.04.2015","Am Samstag gab es eine zweite Demonstration unter dem Motto ""Flöha sagt Nein zum Heim"", an der dieses Mal 150 Neonazis teilnahmen.","Bundesregierung","http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf","","","","Sachsen","Sonstige Angriffe auf Unterkünfte","Feature"
"13.5021869831","52.6257519693","Point","Berlin-Buch","24.04.2015","Im Berliner Stadtteil Buch demonstrierten NPD und JN unter dem Motto ""Gegen Asylbetrug, Überfremdung und Politwillkür - wir wollen keine Asylantenheime! Weder in Buch noch woanders in Deutschland"". An der Veranstaltung nahmen etwa 50 Personen teil.","Bundesregierung","http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf","","","","Berlin","Kundgebung/Demo","Feature"
"6.81887962956","49.5570671879","Point","Weiskirchen","24.04.2015","Laut Bundesregierung kam es beim einem Übergriff auf eine Asylunterkunft zu einem Fall von Hausfriedensbruch.","Bundesregierung","http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf","","","","Saarland","Sonstige Angriffe auf Unterkünfte","Feature"
"13.6491234642","51.015985266","Point","Freital","24.04.2015","In Freital findet die wöchentliche Demonstration von Bürgerinnen und Bürgern gegen die Unterkunft für Asylbewerber statt. Die Organisatoren sind Teil der Initiative „Freital steht auf. Nein zum Hotelheim“.","Eigene Angabe des Veranstalters","","","","","Sachsen","Kundgebung/Demo","Feature"
"13.3246084688","50.8708244209","Point","Brand-Erbisdorf","22.04.2015","Vor der Asylunterkunft in Brand-Erbisdorf wurde am Mittwoch ein Asylsuchender mit einem Messer angegriffen. Der Täter habe sich mit den Worten ""Ich stech Dich ab"" auf das Opfer gestürzt, heißt es von Seiten der polizeilichen Ermittlern. Zuvor habe der Mann Feuerwerkskörper vor dem Heim zünden wollen. Der Angegriffene konnte den Angriff abwehren, zog sich dabei jedoch Schnittverletzungen am Finger zu. Der mutmaßliche Täter wurde von der Polizei gestellt.","Freie Presse","http://www.freiepresse.de/LOKALES/MITTELSACHSEN/FREIBERG/Messerattacke-auf-Fluechtling-artikel9176909.php","","","","Sachsen","Tätlicher Übergriff/Körperverletzung","Feature"
"13.4486147774","51.413895384","Point","Gröditz","22.04.2015","Laut Bundesregierung kam es beim einem Übergriff auf eine Asylunterkunft zur Verwendung von Kennzeichen verfassungswidriger Organisationen.","Bundesregierung","http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf","","","","Sachsen","Sonstige Angriffe auf Unterkünfte","Feature"
"10.0004760083","53.5496318769","Point","Hamburg","21.04.2015","Laut Bundesregierung kam es beim einem Übergriff auf eine Asylunterkunft zu einer Sachbeschädigung.","Bundesregierung","http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf","","","","Hamburg","Sonstige Angriffe auf Unterkünfte","Feature"
"11.8557537084","50.9678481772","Point","Eisenberg","20.04.2015","Zwischen 250 und 300 Teilnehmerinnen und Teilnehmer des Pegida-Ablegers Thügida kamen am Montag zusammen, um gegen eine angebliche Islamisierung zu demonstrieren, und zur Landesaufnahmestelle für Flüchtlinge zu ziehen. Organisator David Köckert  (NPD-Ratsmitglied im Greizer Stadtrat) beschimpfte die Gegendemonstranten und verunglimpfte Asylsuchende als „Wirtschaftskriminelle“. An der Kundgebung beteiligten sich unter anderem die rechtsgerichtete Bürgerinitiative Greiz und das Bündnis - Zukunft - Hildburghausen. Den 500 Gegendemonstranten gelang es, die Jenaer Straße zu blockieren. Dadurch wurde verhindert,  dass Thügida ihren geplanten Marsch bis zur Landesaufnahmestelle fortsetzen konnte.","Thüringer Allgemeine","http://www.thueringer-allgemeine.de/startseite/detail/-/specific/Buendnis-stoppt-Marsch-zum-Asylbewerberheim-in-Eisenberg-1953855885","","","","Thüringen","Kundgebung/Demo","Feature"
"13.6501551925","51.0168576138","Point","Freital","20.04.2015","Zwei Männer versuchten in der Nacht, einen Brandsatz in die Unterkunft für Asylsuchende im Hotel ""Leonardo"" zu werfen, konnten jedoch rechtzeitig von der Security gestoppt werden.","RAA Sachsen","https://www.raa-sachsen.de/index.php/chronik-details/freital-2382.html","","","","Sachsen","Sonstige Angriffe auf Unterkünfte","Feature"
"13.5022906951","52.6265395499","Point","Berlin-Buch","20.04.2015","In Berlin hat es erneut einen Übergriff auf eine Unterbringung für Flüchtlinge gegeben. Im Stadtteil Buch attackierten Neonazis die Wachmänner eines Containerdorfes.","dpa und, Spiegel online","http://www.spiegel.de/politik/deutschland/fluechtlinge-in-berlin-rechtsradikale-greifen-wachleute-an-a-1029736.html","","","","Berlin","Sonstige Angriffe auf Unterkünfte","Feature"
"10.5444674552","52.4836777473","Point","Gifhorn","19.04.2015","Laut Bundesregierung kam es beim einem Übergriff auf eine Asylunterkunft zu einer Sachbeschädigung.","Bundesregierung","http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf","","","","Niedersachsen","Sonstige Angriffe auf Unterkünfte","Feature"
"7.6126118475","51.949759383","Point","Münster","19.04.2015","Laut Bundesregierung kam es beim einem Übergriff auf eine Asylunterkunft zu einem Verstoß gegen das Waffengesetz.","Bundesregierung","http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf","","","","Nordrhein-Westfalen","Sonstige Angriffe auf Unterkünfte","Feature"
"7.20418169486","53.4781120254","Point","Wirdum","19.04.2015","In der Nacht zu Sonntag brannte ein Mehrfamilienhaus, in dem 30 Asylsuchende unterbegracht sind. Zwei Frauen mussten mit Atembeschwerden ambulant im Krankenhaus behandelt werden, konnten aber nach kurzer Zeit wieder entlassen werden. Die Ermittler gehen von Brandstiftung aus.","Emder Zeitung (I), Emder Zeitung (II)","https://www.emderzeitung.de/landkreis-aurich/~/bewohner-retten-sich-vor-feuer-199625/","https://www.emderzeitung.de/landkreis-aurich/~/wirdum-zwei-maenner-gestehen-brandstiftung-in-asylheim-213242/","","","Niedersachsen","Brandanschlag","Feature"
"13.6683990141","50.8934381839","Point","Dippoldiswalde","19.04.2015","Im Dippoldiswalderer Ortsteil Schmiedeberg kam es zu einem Brand in einer Asylunterkunft, in der etwa 60 Personen untergebracht sind. Drei Bewohner erlitten auf Grund der Rauchentwicklung Atemwegsprobleme und kamen mit Verdacht auf Rauchgasvergiftung ins Krankenhaus. Ein weiterer Bewohner verletzte sich, als er sich offenbar in Panik aus dem Fenster vor den Flammen rettete. Die Polizei geht von Brandstiftung aus. ","Spiegel online, Tagesspiegel","http://www.spiegel.de/politik/deutschland/dippoldiswalde-brand-in-fluechtlingsunterkunft-a-1029488.html","http://www.tagesspiegel.de/politik/dippoldiswalde-in-sachsen-brandanschlag-auf-asylbewerberheim/11660456.html","","","Sachsen","Brandanschlag","Feature"
"10.6952369516","50.9455912851","Point","Gotha","18.04.2015","Die neonazistische Splitterpartei ""Der Dritte Weg"" hat am Samstag eine Demonstration unter dem Motto ""Asylflut stoppen"" abgehalten.","eigene Recherche, Angaben des Veranstalters","","","","","Thüringen","Kundgebung/Demo","Feature"
"13.7991722877","52.8356489455","Point","Eberswalde","18.04.2015","Laut Bundesregierung gab es beim einem Übergriff auf eine Asylunterkunft einen Fall von Volksverhetzung.","Bundesregierung","http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf","","","","Brandenburg","Sonstige Angriffe auf Unterkünfte","Feature"
"13.3354430227","52.9801316044","Point","Zehdenick","18.04.2015","Laut Bundesregierung gab es beim einem Übergriff auf eine Asylunterkunft einen Fall von Beleidigung.","Bundesregierung","http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf","","","","Brandenburg","Sonstige Angriffe auf Unterkünfte","Feature"
"9.77280691587","50.673200674","Point","Hünfeld","17.04.2015","Laut Bundesregierung gab es beim einem Übergriff auf eine Asylunterkunft einer Störung des öffentlichen Friedens durch das Androhen von Straftaten.","Bundesregierung","http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf","","","","Hessen","Sonstige Angriffe auf Unterkünfte","Feature"
"13.6502138053","51.016196904","Point","Freital","17.04.2015","Wöchentliche Demonstration: „Freital steht auf. Nein zum Hotelheim“","Eigene Angabe des Veranstalters","","","","","Sachsen","Kundgebung/Demo","Feature"
"13.7391010847","51.0484563447","Point","Dresden","17.04.2015","Am Freitagabend wurde ein 24-jähriger Asylbewerber aus Afghanistan in Dresden Cotta schwer verletzt. Er joggte auf dem Fußweg der Pennricher Straße, als er in Höhe der Haltestelle Rudolf-Renner-Straße einen jungen Mann streifte. Der schlug daraufhin unvermittelt den 24-Jährigen nieder und versetzte ihm mehrere Fußtritte. Als ein Passant eingriff, flüchtete der ca. 20 Jahre alte Täter, der in Begleitung einer jungen Frau war. Der Betroffene musste stationär im Krankenhaus behandelt werden.","RAA Sachsen","https://www.raa-sachsen.de/index.php/chronik-details/dresden-cotta-2339.html","","","","Sachsen","Tätlicher Übergriff/Körperverletzung","Feature"
"12.8084046984","52.9243444306","Point","Neuruppin","17.04.2015","Laut Bundesregierung gab es beim einem Übergriff auf eine Asylunterkunft zu einer Sachbeschädigung.","Bundesregierung","http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf","","","","Brandenburg","Sonstige Angriffe auf Unterkünfte","Feature"
"12.7031243977","50.7813252303","Point","Oberlungwitz","16.04.2015","Unbekannte haben ein Gebäude in Oberlungwitz mit Nazi-Symbolen beschmiert. In die Einrichtung sollen im Laufe des Jahres 150 Asylbewerber einziehen","Freie Presse","http://www.freiepresse.de/LOKALES/ZWICKAU/HOHENSTEIN-ERNSTTHAL/Kuenftiges-Asylheim-mit-Hakenkreuzen-beschmiert-artikel9169702.php#","","","","Sachsen","Sonstige Angriffe auf Unterkünfte","Feature"
"7.08423185741","51.1716550197","Point","Solingen","16.04.2015","Unbekannte haben in der Nacht zum Donnerstag Hakenkreuze an die Flüchtlingsunterkunft in der Cronenberger Straße gesprüht. Zwei Hakenkreuze wurden an die Fassade gesprüht, eines auf den Gehweg. Die Kriminalpolizei ermittelt in dem Fall.","RP-online","http://www.rp-online.de/nrw/staedte/solingen/fluechtlingsheim-mit-hakenkreuzen-beschmiert-aid-1.5022554","","","","Nordrhein-Westfalen","Sonstige Angriffe auf Unterkünfte","Feature"
"12.8762933814","52.6053286287","Point","Nauen","16.04.2015","Am Donnerstagabend zogen Anhänger der Initiative „Nein zum Heim“ durch die Stadt, um gegen die geplante Unterkunft für Asylbewerber zu demonstrieren.","Märkische Allgemeine Zeitung","http://www.maz-online.de/Lokales/Havelland/Demo-in-Nauen-Hitlergruss-und-zerstochene-Reifen-Jugendhaus-mit-Verweis-auf-Troeglitz-bedroht","","","","Brandenburg","Kundgebung/Demo","Feature"
"10.7167884704","51.0337163672","Point","Ballstädt","15.04.2015","Die NPD verteilte am Mittwoch Flugblätter, die gegen Asylbewerber hetzen.","Mobit e.V.","http://www.mobit.org/Chronik/Mobit%20Chronik%2023_7_2015","","","","Thüringen","Kundgebung/Demo","Feature"
"9.4749770797","53.6002897865","Point","Stade","15.04.2015","Laut Bundesregierung gab es beim einem Übergriff auf eine Asylunterkunft einer Nötigung.","Bundesregierung","http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf","","","","Niedersachsen","Sonstige Angriffe auf Unterkünfte","Feature"
"6.62879797288","51.4503402089","Point","Moers","14.04.2015","In Moers haben Unbekannte eine geplante Asylunterkunft mit Hakenkreuzen und dem Spruch ""Asylanten raus"" beschmiert.","Der Westen","http://www.derwesten.de/staedte/nachrichten-aus-moers-kamp-lintfort-neukirchen-vluyn-rheurdt-und-issum/fluechtlingsunterkunft-in-moers-mit-hakenkreuzen-beschmiert-id10564235.html","","","","Nordrhein-Westfalen","Sonstige Angriffe auf Unterkünfte","Feature"
"6.57667472257","50.9971961372","Point","Bedburg","14.04.2015","Laut Bundesregierung kam es beim einem Übergriff auf eine Asylunterkunft zum Verwendeng von Kennzeichen verfassungswidriger Organisationen.","Bundesregierung","http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf","","","","Nordrhein-Westfalen","Sonstige Angriffe auf Unterkünfte","Feature"
"10.7313667157","50.8279598817","Point","Ohrdruf","14.04.2015","Anhänger der NPD und des lokalen extrem rechten ""Bündnis Zukunft Landkreis Gotha"" um Marco Zint störten eine Bürgerversammlung, die über die geplante Unterbringung von Geflüchteten im Ort informierte, und wurden des Saals verwiesen.","Mobit e.V.","http://www.mobit.org/Chronik/Mobit%20Chronik%2023_7_2015","","","","Thüringen","Kundgebung/Demo","Feature"
"9.40070927094","50.6337458841","Point","Lauterbach","13.04.2015","Laut Bundesregierung gab es beim einem Übergriff auf eine Asylunterkunft einen Fall von Volksverhetzung.","Bundesregierung","http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf","","","","Hessen","Sonstige Angriffe auf Unterkünfte","Feature"
"11.4618850261","48.8235004431","Point","Hepberg","13.04.2015","Nach Polizeiangaben vom Freitag hatten bisher unbekannte Täter in Hepberg versucht, einen Metallcontainer, in dem bald zehn bis zwölf Flüchtlinge unterkommen sollten, mit einem Grill- oder Ofenanzünder in Brand zu setzen. Der Innenraum wurde durch einen Schmorbrand völlig verrußt. Zu Schaden gekommen ist niemand. Ein rassistischer Hintergrund gilt als wahrscheinlich. ","Spiegel online, Bayerischer Rundfunk","http://www.spiegel.de/politik/deutschland/bayern-unbekannte-zuenden-wohncontainer-fuer-fluechtlinge-an-a-1029292.html","http://www.br.de/nachrichten/oberbayern/inhalt/wohncontainer-eichstaett-100.html","","","Bayern","Brandanschlag","Feature"
"13.5873138208","52.5218989605","Point","Marzahn-Hellersdorf, Berlin","11.04.2015","Aus der Antwort des Berliner Abgeordnetenhauses auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass Unbekannte an mehreren Stellen den Zaun einer geplanten Asylunterkunft umwarfen. Allerdings veröffentlichte die Polizei keine Pressemitteilung zu dem Vorfall.","Berliner Abgeordnetenhaus","http://www.linksfraktion-berlin.de/uploads/media/S17-17661.pdf","","","","Berlin","Sonstige Angriffe auf Unterkünfte","Feature"
"13.7677228407","51.0105626226","Point","Leubnitz Neuostra","11.04.2015","Am Samstagabend drang ein mit einem Messer bewaffneter Deutscher gewaltsam in eine Wohnung eritreischer Asylsuchender in der Johannes-Paul-Thielmann Straße 8 ein. Er verschaffte sich Zutritt zum Haus und stürmte bis in den 6. Stock. Dort bearbeitete der Täter die Wohnungstür mit Messer und Tritten, bis er durch die zerstörte Tür in die Wohnung eindringen konnte. Er drohte den Bewohnern mit dem Messer und versuchte sie anzugreifen. In der Wohnung befanden sich zu diesem Zeitpunkt mehrere junge Männer und ein kleines Kind. Sie versteckten sich in den Zimmern. Als der Täter begann die Zimmertür einzuschlagen hinter der sich auch das Kind befand, wurde er von Bewohnern überwältigt und festgehalten bis die Polizei wenig später eintraf.","RAA Sachsen","https://www.raa-sachsen.de/index.php/chronik-details/leubnitz-neuostra.html","","","","Sachsen","Sonstige Angriffe auf Unterkünfte","Feature"
"10.4596500874","51.208938479","Point","Mühlhausen","11.04.2015","An einer Kundgebung, die sich gegen eine geplante Erstaufnahmeeinrichtung für Geflüchtete in der ehemaligen Görmar-Kaserne richtete und von einer neugegründeten Bürgerinitiative veranstaltet wurde, beteiligten sich nach entsprechenden Aufrufen der NPD verschiedene Kader und Funktionäre der Partei, darunter Matthias Fiedler (NPD-Stadtrat Heiligenstadt) und Antje Vogt (Pressesprecherin im Landesvorstand und NPD-Gemeinderätin Mihla). Weitere Aktivisten und Unterstützer der lokalen und regionalen extrem rechten Szene, etwa René Schneemann, mischten sich ebenfalls unter die ca. 300 Kundgebungsteilnehmer.","Mobit e.V.","http://www.mobit.org/Chronik/Mobit%20Chronik%2023_7_2015","","","","Thüringen","Kundgebung/Demo","Feature"
"13.1579303769","53.0065616416","Point","Gransee","11.04.2015","Laut Bundesregierung kam es in Gransee bei einem Übergriff auf Asylsuchende zu einer schweren Körperverletzung.","Bundesregierung","http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf","","","","Brandenburg","Tätlicher Übergriff/Körperverletzung","Feature"
"8.44767726772","50.0868034104","Point","Hofheim","10.04.2015","In der Nacht von dem 10. auf den 11. April wurde eine Flüchtlingsunterkunft im hessischen Hofheim Tätern mit einer Druckluftwaffe beschossen. Insgesamt neun Schüsse wurden auf ein Fenster im ersten Obergeschoss gefeuert. In dem Containerdorf nahe einer Schule leben derzeit 22 Menschen. Körperlich verletzt wurde niemand.","Neues Deutschland","http://www.neues-deutschland.de/artikel/967744.schuesse-auf-fluechtlingsunterkunft-in-hessen.html","","","","Hessen","Sonstige Angriffe auf Unterkünfte","Feature"
"13.650404504","51.0158305974","Point","Freital","10.04.2015","In Freital findet die wöchentliche Demonstration von Bürgerinnen und Bürgern gegen die Unterkunft für Asylbewerber statt. Die Organisatoren sind Teil der Initiative „Freital steht auf. Nein zum Hotelheim“.","Eigene Angabe des Veranstalters","","","","","Sachsen","Kundgebung/Demo","Feature"
"12.2010851648","50.655960026","Point","Greiz","08.04.2015","Lokale extrem rechte Aktivisten um den NPD- Stadtrat David Köckert veranstalteten eine  Kundgebung mit ca. 60 Teilnehmern unter Motto „Mitspracherecht statt Asyldiktatur“. Als Redner trat neben Köckert auch Peter Nürnberger (ebenfalls NPD) auf.","Mobit e.V.","http://www.mobit.org/Chronik/Mobit%20Chronik%2023_7_2015","","","","Thüringen","Kundgebung/Demo","Feature"
"11.5829600306","50.9325577323","Point","Jena","08.04.2015","Laut Bundesregierung kam es bei einem Übergriff auf eine Asylunterkunft zu einem Vorfall von Hausfriedensbruch.","Bundesregierung","http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf","","","","Thüringen","Sonstige Angriffe auf Unterkünfte","Feature"
"11.8556060012","50.9685642638","Point","Eisenberg","07.04.2015","Eisenberg: Drei Asylbewerber wurden in der Nacht zum Sonntag in Eisenberg angegriffen. Zeugen hatten die Polizei darüber informiert, dass ein Auto in einem Kreisverkehr angehalten hatte, aus dem ein Mann ausstieg, der auf zwei junge Männer und eine ältere Frau zuging und mit einem Schlagstock auf sie eingeschlagen hatte. Der Täter fuhr anschließend mit dem Auto davon, konnte aber wenig später von der Polizei gefasst werden. Die prüft derzeit, ob dem Angriff ein fremdenfeindliches Motiv zu Grunde liegt.","JenaTV","http:// http://www.jenatv.de/mediathek/27624/Asylbewerber_in_Eisenberg_angegriff...","","","","Thüringen","Tätlicher Übergriff/Körperverletzung","Feature"
"9.00450756167","48.708037704","Point","Sindelfingen","06.04.2015","Laut Bundesregierung kam es bei einem Übergriff auf eine Asylunterkunft zu einer Sachbeschädigung.","Bundesregierung","http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf","","","","Baden-Württemberg","Sonstige Angriffe auf Unterkünfte","Feature"
"11.4655336144","53.891770259","Point","Wismar","06.04.2015","Erneut kommt es in Wissmar zu einem flüchtlingsfeindlichen Vorfall: Vier betrunkene Männer zwischen  20 und 22 Jahren werfen Bierflaschen in den Eingangsbereich der örtlichen Unterkunft für Asylbewerber und rütteln am Eingangstor. Die alarmierte Polizei hielt die Gruppe kurz darauf in einem Auto an. Die Fahrerin des Wagens wurde festgenommen. Gegen sie lag bereits Haftbefehl vor. Bei einem 22jährigen wurde ein Schlagstock gefunden. Die Personen wurden vorläufig festgenommen.","Neues Deutschland","http://Quelle: http://www.neues-deutschland.de/artikel/967095.angriff-auf-fluechtlinge-mecklenburg-vorpommern.html","","","","Mecklenburg-Vorpommern","Sonstige Angriffe auf Unterkünfte","Feature"
"6.93141945998","50.6836351151","Point","Swisttal","05.04.2015","Laut Bundesregierung kam es bei einem Übergriff auf eine Asylunterkunft zu einem Vorfall von Volksverhetzung.","Bundesregierung","http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf","","","","Nordrhein-Westfalen","Sonstige Angriffe auf Unterkünfte","Feature"
"7.27572922385","53.5160145431","Point","Upgant-Schott","04.04.2015","Laut Bundesregierung kam es bei einem Übergriff auf eine Asylunterkunft zu einer Sachbeschädigung.","Bundesregierung","http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf","","","","Niedersachsen","Sonstige Angriffe auf Unterkünfte","Feature"
"13.6509325565","51.0163594928","Point","Freital","04.04.2015","Unbekannte warfen zwei Feuerwerkskörper in bzw. auf das Gelände die Asylbewerberunterkunft im ehemaligen Leonardo-Hotel in Freital.","RAA Sachsen","https://www.raa-sachsen.de/index.php/chronik-details/freital-2351.html","","","","Sachsen","Sonstige Angriffe auf Unterkünfte","Feature"
"6.11267002404","50.921466894","Point","Übach-Palenberg","04.04.2015","Laut Bundesregierung kam es bei einem Übergriff auf eine Asylunterkunft zu einer Sachbeschädigung.","Bundesregierung","http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf","","","","Nordrhein-Westfalen","Sonstige Angriffe auf Unterkünfte","Feature"
"12.1868145752","51.0538726614","Point","Tröglitz","04.04.2015","In Tröglitz ist nach wochenlangen Protesten seitens NPD, Rechtsextremer und Anwohner_innen gegen die Aufnahme von Asylbewerbern ein Feuer in der geplanten Asylunterkunft ausgebrochen. Nach bisherigen Erkenntnissen der Polizei Sachsen-Anhalt Süd wird von einem Brandanschlag ausgegangen. Einer oder mehrere Täter seien in das Mehrfamilienhaus eingebrochen, in das im Mai die ersten von 40 Asylsuchenden ziehen sollten. Das Feuer wurde vermutlich mit Brandbeschleunigern gelegt, der ausgebaute Dachstuhl wurde dabei zerstört.  Nach Angaben der Polizei konnten sich die beiden derzeitigen Bewohner des Hauses unverletzt ins Freie retten. Die Staatsanwaltschaft stuft das Feuer als ""definitiv besonders schwere Brandstiftung"" ein. Eine politisch motivierte Tat könne nicht ausgeschlossen werden.","Tagesschau","http://Quellen: http://www.tagesschau.de/asylunterkunft-103.html und http://www.fnp.de/nachrichten/tagesthema/Ex-Buergermeister-bietet-Privat...","","","","Sachsen-Anhalt","Brandanschlag","Feature"
"13.649346992","51.0174138693","Point","Freital","03.04.2015","Schätzungen der Polizei zufolge haben sich erneut am vergangenen Freitag etwa 750 Menschen zu einer Kundgebung und anschließendem „Abendspaziergang“ der Bürgerinitiative „Freital wehrt sich – Nein zum Hotelheim“ versammelt. Nachdem Mitte Februar der Landkreis Sächsische Schweiz mitgeteilt hatte, dass das ehemalige Freitaler Hotel „Leonardo“ am Rand eines Wohngebietes in eine Unterkunft für Flüchtlinge umfunktioniert werden soll, hatte die sogenannte Bürgerinitiative immer wieder zu Aufmärschen im Ort mobilisiert.","Freie Presse","http://www.freiepresse.de/NACHRICHTEN/TOP-THEMA/Pegida-und-die-Kleinstadt-artikel9158358.php","","","","Sachsen","Kundgebung/Demo","Feature"
"11.4647108576","53.8918114809","Point","Wismar","03.04.2015","In der Nacht von Freitag auf Samstag sind in Wismar zwei Asylbewerber aus Ägypten von acht Männern angegriffen worden. Diese schlugen die beiden Flüchtlinge im Alter von 21 und 26 Jahren und beleidigten sie rassistisch. Die Asylbewerber konnten sich in ihre Unterkunft retten.","NDR","https://www.ndr.de/nachrichten/mecklenburg-vorpommern/Fremdenfeindliche-Uebergriffe-in-Rostock-und-Wismar,auslaenderfeindlich100.html","","","","Mecklenburg-Vorpommern","Tätlicher Übergriff/Körperverletzung","Feature"
"13.6490524117","51.0168564597","Point","Freital","02.04.2015","Laut Bundesregierung kam es zu einem Fall von Hausfriedensbruch im Zusammenhang mit der Asylunterkunft in Freital.","Bundesregierung","","","","","Sachsen","Sonstige Angriffe auf Unterkünfte","Feature"
"8.10665466747","50.9945102043","Point","Hilchenbach","02.04.2015","Laut Bundesregierung kam es bei einem Übergriff auf eine Asylunterkunft zu einem Vorfall von Volksverhetzung.","Bundesregierung","","","","","Nordrhein-Westfalen","Sonstige Angriffe auf Unterkünfte","Feature"
"8.38910636473","49.4873262403","Point","Ludwigshafen am Rhein","01.04.2015","Laut Bundesregierung kam es bei einem Übergriff auf eine Asylunterkunft zur Verwendung von Kennzeichen verfassungswidriger Organisationen.","Bundesregierung","","","","","Rheinland-Pfalz","Sonstige Angriffe auf Unterkünfte","Feature"
